storeId,url,additionalAttributes,breadcrumbs,id
,,,target > home > home decor > rugs > accent rugs,42949672999
,,,target > home > kids' home > kids' d̩cor > kids' curtains & blinds,42949673000
,,,target > electronics > headphones,42949673001
22,http://www.target.com/p/office-2016-for-dummies-for-dummies-computer-tech-mixed-media-product/-/A-50106965,Number of Pages=454;Store Item Number (DPCI)=248-00-6929;Series Title=For Dummies (Computer/tech);Origin=Made in the USA or Imported;ISBN=9781119077473;Language=english;Author=Wallace Wang;TCIN=50106965;Genre=Computers + Internet;Sub-Genre=Business;Book format=paperback,"target > movies, music & books > books > see more genres > computers & technology",42949673002
,,,industrial & scientific > material handling products > hvac equipment,42949673003
,,, online shopping  >  home & garden  >  home decor  >  decorative accessories  >  candles & holders ,42949673004
,,,tools & home improvement > electrical > recessed lighting > trim,42949673005
24,http://www.amazon.com/dp/B01MTVWT0J?psc=1#Kindle,"author=Real Estate Exam Professionals Ltd.Fun Science Group;X-Ray=Not Enabled;edition=Kindle;Enhanced Typesetting=Enabled;Word Wise=Enabled;Language=English;Publication Date=December 1, 2016;Sold by=Amazon Digital Services LLC;Print Length=512 pages;Screen Reader=Supported;Text-to-Speech=Enabled;File Size=1298 KB;Lending=Enabled;ASIN=B01MTVWT0J;Publisher=Fun Science Group December 1, 2016;Amazon Best Sellers Rank=#1,235,001 Paid in Kindle Store See Top 100 Paid in Kindle Store #214 in Kindle Store > Kindle eBooks > Law > Practical Guides > Real Estate #664 in Books > Business & Money > Real Estate > Law #742 in Kindle Store > Kindle eBooks > Education & Teaching > Test Preparation > Testing",kindle store > kindle ebooks > law > practical guides > real estate,42949673006
26,https://www.overstock.com/Books-Movies-Music-Games/Mejorando-Tu-Vida-Con-Gabriela-Spanic-Vol.-1-DVD/1766474/product.html,Rating=Not Rated;Format=DVD;Dimensions=7.5x5.3x0.6;Weight=0.2 lbs;Studio=Warner Brothers;Country of Origin=United States;Genre=Foreign Video - Spanish/Misc. SA/Exercise/Fitness,books & media > movies > exercise,42949673007
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673008
,,,target > shoes > women's shoes > flats,42949673009
,,,clothing & shoes > shoes > women's shoes > sandals,42949673010
,,,home goods > furniture store > bedroom furniture > headboards,42949673011
,,, online shopping  >  main street revolution  >  jewelry & watches  >  jewelry  >  bracelets ,42949673012
,,, jewelry & watches  >  jewelry  >  wedding rings  >  women's wedding bands ,42949673013
,,,home goods > housewares > vacuums & floor care > floor care accessories,42949673014
,,, home improvement  >  hardware  >  home hardware  >  door hardware & accessories  >  decorative door hardware ,42949673015
,,,electronics > computers & accessories > computer accessories & peripherals > cables & interconnects > usb cables,42949673016
22,http://www.target.com/p/the-many-fists-of-bruce-lee-2-discs/-/A-11332000,Movie Genre=Action/Adventure;Store Item Number (DPCI)=246-00-5477;Origin=Made in the USA or Imported;UPC=096009046996;Language=english;MPAA Rating=R;Movie MPAA Rating=r;Software Format=dvd_video;Movie Category=Feature;TCIN=11332000,"target > movies, music & books > movies > action & adventure",42949673017
,,,clothing shoes & jewelry > women > handbags & wallets > evening bags,42949673018
,,,home > bedding > pillow cases,42949673019
,,,jewelry & watch store > jewelry store > necklaces > cubic zirconia necklaces,42949673020
,,, home  >  decor  >  rugs  >  area rugs ,42949673021
2627,http://www.barnesandnoble.com/w/checks-and-balances-paul-christopher-manuel/1114476129?ean=9780813330273,Edition description:=REV;Publication date:=11/28/1998;Publisher:=Avalon Publishing;Pages:=240;Lexile:=1390L (what's this?);ISBN-13:=9780813330273;Series:=Dilemmas in American Politics Series;Product dimensions:=6.00(w) x 9.00(h) x 0.55(d) Lexile: 1390L (what's this?),books,42949673022
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673023
,,, clothing & shoes  >  women's clothing  >  dresses  >  evening & formal dresses ,42949673024
,,,target > clothing > women's clothing > plus size clothing > plus size swimsuits,42949673025
,,,clothing & shoe store > shoes > women's shoes > flats,42949673026
,,,best buy > appliances > small kitchen appliances > pots & pans,42949673027
,,,toys & games,42949673028
,,,"target > sports, fitness & outdoors > fan shop > apparel > men's",42949673029
,,, clothing & shoes  >  shoes  >  women's shoes  >  heels ,42949673030
,,,automotive > replacement parts > fuel system > carburetors & parts > gaskets,42949673031
,,, home  >  decor  >  rugs  >  area rugs ,42949673032
,,, clothing  >  men  >  men's bottoms  >  men's pants ,42949673033
,,,best buy > computers & tablets > desktop & all-in-one computers > all desktops > towers only,42949673034
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673035
,,,best buy > computers & tablets > computer accessories & peripherals > mice & keyboards > mice > wireless & bluetooth mice,42949673036
,,,best buy > computers & tablets > computer accessories & peripherals > hard drives & storage > external hard drives,42949673037
,,, bedding & bath  >  fashion bedding  >  duvet covers ,42949673038
,,,target > clothing > men's clothing > shirts > short sleeve tees,42949673039
,,,toys & games > learning & education > science > telescopes,42949673040
,,,target > clothing > women's clothing > pants > leggings,42949673041
,,,sports & outdoors > exercise & fitness > exercise & fitness accessories > exercise putty,42949673042
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673043
,,,best buy > cameras & camcorders > digital camera accessories > camera batteries & power > camera batteries,42949673044
,,,household essentials > paper & plastic > trash bags,42949673045
,,,target > sports & outdoors > fan shop > apparel > kids' & baby,42949673046
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673047
,,,automotive > replacement parts > shocks struts & suspension > control arms & parts > control arms,42949673048
,,,target > shoes > women's shoes > heels & pumps,42949673049
,,,entertainment-collectibles,42949673050
,,,best buy > computers & tablets > desktop & all-in-one computers > refurbished desktops,42949673051
,,,clothing & shoe store > accessories > wallets > women's wallets,42949673052
,,,beauty > bath & body > body wash & cleansers > bath & body > bath & body > body cleansers,42949673053
,,,automotive > replacement parts > shocks struts & suspension > control arms & parts > bushing kits,42949673054
,,,clothing shoes & jewelry > women > shoes > pumps,42949673055
,,, online shopping  >  home & garden  >  home decor  >  window treatments  >  blinds & shades ,42949673056
24,https://www.amazon.com/dp/B004NBA1LA?psc=1,"Original Release Date=February 9, 2011;Duration=6;Genres=Christian;Copyright=2011 CRL Records;Average Customer Review=Be the first to review this item;Label=CRL Records;Release Date=February 9, 2011;ASIN=B004NBA1LA;Amazon Best Sellers Rank=#1,790,505 Paid in Songs See Top 100 Paid in Songs #149804 in Digital Music > Songs > Christian",digital music > songs > christian,42949673057
,,,online shopping >  clothing & shoes >  shoes >  women's shoes >  boots,42949673058
,,,target > clearance > clothing & accessories clearance > baby boys' clothing clearance,42949673059
,,,toys & games,42949673060
22,http://www.target.com/p/the-language-of-flowers-unabridged-compact-disc/-/A-13516012,"Store Item Number (DPCI)=248-67-4253;Origin=Made in the USA or Imported;UPC=9780307878939;Edition=Unabridged;Language=english;TCIN=13516012;Genre=Fiction + Literature Genres, Fiction + Literature Themes;Sub-Genre=Human Qualities + Behavior, Conflicts + Dualities, Family + Friendship, General, Types of Characters, Literary Genres + Types of Novels, Psychology;Book format=audioCD","target > movies, music & books > books > audio books",42949673061
,,,clothing & shoe store > shoes > girls' shoes > sandals,42949673062
,,,"grocery & gourmet food > beverages > coffee, tea & cocoa",42949673063
,,,sports & outdoors > fan shop > jewelry & watches > clothing shoes & jewelry > men > watches > wrist watches,42949673064
,,,office products > office & school supplies > education & crafts > teaching materials > professional development resources,42949673065
23,https://www.walmart.com/ip/Malice-In-Wonderland-Bonus-Tracks-Rmst-Dig/29517196,Performer=Nazareth;1.=Track Listing Not Available At This Time;Release Date=08/10/2010,music on cd or vinyl > rock music on cd or vinyl > classic rock music on cd or vinyl,42949673066
,,,target > pets > dog supplies > beds,42949673067
,,, online shopping  >  clothing & shoes  >  women's clothing  >  tops  >  long sleeve shirts ,42949673068
,,,best buy > audio > bluetooth & wireless speakers > in-home speakers,42949673069
,,,home goods > home decor store > area rugs store > 3x5 - 4x6 rugs,42949673070
,,,target > clearance > clothing & accessories clearance > men's clothing clearance,42949673071
24,http://www.amazon.com/dp/0769230466?psc=1,"ISBN-13=978-0769230467;Product Dimensions=8.6 x 0.5 x 0.5 inches;Language=English;Average Customer Review=Be the first to review this item;ISBN-10=0769230466;Shipping Weight=8.8 ounces View shipping rates and policies;Publisher=Alfred Music December 29, 1997;Mass Market Paperback=84 pages",books > arts & photography > music,42949673072
,,,home & kitchen > kitchen & dining > cookware > pressure cookers,42949673073
23,http://www.walmart.com/ip/29014990,"Screen Format=Widescreen;Rating=PG-13;Format=DVD;Starring=Harrison Ford, Anne Archer, Willem Dafoe, James Earl Jones, Henry Czerny, Joaquim De Almeida;Audio Tracks=AC, Dolby Digital 5.1;Language=English;Studio Name=Paramount Home Entertainment;Run Time (in minutes)=141 minutes",movies & tv > movies > action & adventure > action thrillers,42949673074
24,https://www.amazon.com/dp/0062360272?psc=1,"author=Visit Amazon's C. J. Redwine Pagesearch resultsLearn about Author CentralC. J. Redwine;Series=Ravenspire Book 2;edition=Hardcover;ISBN-13=978-0062360274;Product Dimensions=5.5 x 1.3 x 8.2 inches;Language=English;Average Customer Review=4.7 out of 5 stars 45 customer reviews;ISBN-10=0062360272;Hardcover=432 pages;Shipping Weight=1 pounds View shipping rates and policies;Publisher=Balzer + Bray February 14, 2017;Amazon Best Sellers Rank=#98,045 in Books See Top 100 in Books #177 in Books > Teens > Science Fiction & Fantasy > Fantasy > Fairy Tales & Folklore > Adaptations #191 in Books > Teens > Science Fiction & Fantasy > Fantasy > Epic #498 in Books > Teens > Science Fiction & Fantasy > Fantasy > Sword & Sorcery",books > teens > science fiction & fantasy > fantasy > fairy tales & folklore > adaptations,42949673075
,,, online shopping  >  jewelry & watches  >  jewelry  >  rings  >  moissanite rings  >  annello ,42949673076
,,,target > toys > arts & crafts > painting,42949673077
,,,best buy > cell phones > cell phone accessories > adapters cables & chargers > cell phone docks,42949673078
,,,target > clothing > women's clothing > intimates > bras > demi,42949673079
,,, online shopping  >  clothing & shoes  >  women's clothing  >  intimates  >  shapewear ,42949673080
,,,target > beauty > hair care > hair color,42949673081
,,,patio & garden > patio furniture > outdoor conversation sets,42949673082
,,,party & occasions > crafts > sewing > notions,42949673083
,,,industrial & scientific > occupational health & safety products > safety signs & signals > signs,42949673084
,,,clothing & shoe store > women's clothing store > intimates > bras,42949673085
26,https://www.overstock.com/Books-Movies-Music-Games/Percy-Jackson-The-Olympians-Lighting-Thief-Voyage-Of-The-Dawn-Treader-Eragon-The-Seeker-DVD/9359287/product.html,Rating=Parental Guidance;Format=DVD;Dimensions=7.5x5.5x0.5;Weight=0.35 lbs;Studio=Fox Home Entertainment;Country of Origin=United States;Genre=Action/Adventure/Family,books & media > movies > children's > general children's movies,42949673086
23,http://www.walmart.com/ip/9852866,Format=Paperback;Number of Pages=426;ISBN-13=9780758211897;Publish Date=Nov 2008;ISBN-10=0758211899;Publisher=Kensington Pub Corp,books > romance > suspense,42949673087
,,, home & garden  >  furniture  >  living room furniture  >  sofas & loveseats ,42949673088
,,,target > clothing > women's clothing > juniors > juniors' jeans,42949673089
,,,target > accessories > women's accessories > jewelry > fine jewelry,42949673090
,,,electronics > computers & accessories > computer accessories & peripherals > keyboards mice & accessories > mice,42949673091
,,,jewelry & watch store > jewelry store > charms & pins > more charms,42949673092
,,, online shopping  >  clothing & shoes  >  shoes  >  women's shoes  >  heels ,42949673093
,,,electronics > computers & accessories > computer accessories & peripherals > cables & interconnects > usb cables,42949673094
,,,jewelry & watches > jewelry > rings > diamond rings,42949673095
,,, patio & garden  >  gardening & lawn care  >  gardening  >  pots & planters  >  garden planters ,42949673096
,,,home & kitchen > bedding > decorative pillows inserts & covers > pillow covers,42949673097
,,,target > clothing > men's clothing > activewear > tops,42949673098
,,,pets > dogs > dog treats & chews,42949673099
,,,target > home > bedding > sheets & pillowcases,42949673100
,,,health & household > vision care > eye drops lubricants & washes,42949673101
,,,clothing shoes & jewelry > women > clothing > dresses > casual,42949673102
,,, target  >  clothing  >  baby & toddler boys' clothing  >  outfits ,42949673103
,,, online shopping  >  jewelry & watches  >  jewelry  >  estate & vintage jewelry  >  estate and vintage rings ,42949673104
,,,clothing shoes & jewelry > men > clothing > shirts > casual button-down shirts,42949673105
,,, online shopping  >  jewelry & watches  >  jewelry  >  sterling silver jewelry  >  earrings  >  crystal glass & bead earrings ,42949673106
,,,target > home > home decor > rugs > area rugs,42949673107
,,,industrial & scientific > occupational health & safety products > safety signs & signals > signs,42949673108
,,,home improvement > tools > hand tools > prybars & crowbars > tools > tools > hand tools,42949673109
,,,clothing shoes & jewelry > men > shoes > oxfords,42949673110
24,http://www.amazon.com/dp/B005EP2AYK?psc=1,"Product Dimensions=8 x 0.9 x 9.5 inches;Language=English;Average Customer Review=4.6 out of 5 stars See all reviews 5 customer reviews;ISBN-10=0756671493;Hardcover=256 pages;ASIN=B005EP2AYK;Shipping Weight=2.1 pounds;Publisher=DK Publishing; 1 edition December 20, 2010;Amazon Best Sellers Rank=#2,329,494 in Books See Top 100 in Books #385 in Books > Health, Fitness & Dieting > Exercise & Fitness > Pilates #29436 in Books > Deals in Books",books > health fitness & dieting > exercise & fitness > pilates,42949673111
,,,best buy > appliances > freezers & ice makers > ice makers,42949673112
24,http://www.amazon.com/dp/B01AF0L0KS?psc=1,"author=Peter Ghavami;X-Ray=Not Enabled;Page Numbers Source ISBN=1519559720;edition=Kindle eBook;Enhanced Typesetting=Enabled;Word Wise=Enabled;Language=English;Publication Date=January 9, 2016;Sold by=Amazon Digital Services LLC;Print Length=204 pages;Text-to-Speech=Enabled;File Size=2379 KB;Lending=Enabled;ASIN=B01AF0L0KS;Amazon Best Sellers Rank=#206,211 Paid in Kindle Store See Top 100 Paid in Kindle Store #70 in Kindle Store > Kindle eBooks > Business & Money > Industries > Information Management #125 in Books > Computers & Technology > Databases & Big Data > Data Modeling & Design #280 in Books > Business & Money > Management & Leadership > Information Management",kindle store > kindle ebooks > business & money > industries > information management,42949673113
,,, home  >  decor  >  curtains & window coverings  >  window blinds ,42949673114
,,,hobbies & collectibles,42949673115
,,,target > clothing > girls' clothing > girls' (4-18) > bottoms,42949673116
,,,"home goods > furniture store > living room furniture > sofas, couches & loveseats",42949673117
22,http://www.target.com/p/the-abyss-alien-aliens-fox-75th-anniversary-3-discs/-/A-12277206,"Movie Genre=Sci-Fi & Fantasy;Store Item Number (DPCI)=058-24-0351;Origin=Made in the USA or Imported;UPC=024543657200;Language=french, english;MPAA Rating=NR;Movie MPAA Rating=nr;Software Format=DVD Video;Movie Category=Feature;TCIN=12277206;Subtitle Language=spanish, english","target > movies, music & books > movies > action & adventure",42949673118
,,,11320,42949673119
,,, clothing  >  boys  >  boys' tops & t-shirts  >  boys' graphic tees ,42949673120
,,,home goods > art gallery > canvas art > gallery wrapped canvas,42949673121
,,,target > furniture > bedroom furniture > beds,42949673122
,,,electronics > portable audio > mp3 accessories > cables & connectors,42949673123
,,,best buy > computers & tablets > computer accessories & peripherals > cables & connectors > network cables,42949673124
,,,best buy > cell phones > cell phone accessories > cell phone cases & clips,42949673125
,,,industrial & scientific > professional dental supplies > apparel gloves & personal protective gear > professional apparel > men's medical clothing > scrub sets,42949673126
,,,best buy > home > home automation & security > security cameras & systems > security cameras,42949673127
,,, patio & garden  >  gardening & lawn care  >  pots & planters ,42949673128
,,, home improvement  >  doors and gates  >  outside decoration  >  mailboxes ,42949673129
,,,11320,42949673130
,,,target > patio & garden > patio furniture > patio sets > conversation sets,42949673131
,,,home > decor > art & wall decor > wall decor,42949673132
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673133
22,http://www.target.com/p/the-inspirational-collection/-/A-11681474,"Store Item Number (DPCI)=244-08-3539;Pop Musical Style=Southern Gospel, Country-Pop;Origin=Made in the USA or Imported;UPC=030206655827;Software Format=CD;Pop Music Genre=Country, Gospel;Pop Sub-Genre=Traditional Gospel, Country-Pop, CCM/Contemporary Gospel;TCIN=11681474","target > movies, music & books > music > country",42949673134
,,,home & kitchen > bedding > sheets & pillowcases > pillowcases,42949673135
,,,best buy > car electronics & gps > marine electronics > marine gps & navigation > marine gps & fishfinders,42949673136
,,,sports & outdoors > outdoor recreation > cycling > helmets & accessories > adult helmets,42949673137
,,, home & garden  >  home improvement  >  faucets  >  bathroom faucets ,42949673138
,,,jewelry & watches > jewelry > rings > cubic zirconia rings,42949673139
23,https://www.walmart.com/ip/Last-Caress-of-the-Light-Vinyl/34476515,Performer=Darkest Era;Record Label=SUPER D IND DIST,music on cd or vinyl > rock music on cd or vinyl > alternative rock music on cd or vinyl,42949673140
,,,home > furniture > office furniture > business office furniture > display cases,42949673141
,,,best buy > cell phones > cell phone accessories > cell phone cases & clips,42949673142
,,,jewelry & watch store > jewelry store > wedding rings > women's wedding bands,42949673143
,,,pets > dogs > clothing & accessories,42949673144
,,,auto & tires > auto parts > engine air filters,42949673145
,,, clothing  >  men  >  men's bottoms  >  see all men's bottoms ,42949673146
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673147
,,, clothing  >  intimates & sleepwear  >  bras  >  wire-free bras ,42949673148
,,,target > clothing > women's clothing > jeans > jegging,42949673149
,,,home & kitchen > home d̩cor > area rugs runners & pads > area rugs,42949673150
2627,https://www.barnesandnoble.com/w/essential-gerry-rafferty/22978371?ean=5099968025823,Release Date:=11/08/2011;UPC:=5099968025823;Label:=Emi Import;catalogNumber:=6802582;Rank:=24186,music,42949673151
,,,sports & outdoors > outdoor recreation > cycling > wheels & accessories > hubs,42949673152
,,,clothing & shoe store > shoes > women's shoes > clogs & mules,42949673153
,,,computers & accessories > computer components > memory,42949673154
,,,home & kitchen > home d̩cor > area rugs runners & pads > area rugs,42949673155
6075,https://www.abebooks.com/servlet/BookDetailsPL?bi=21164449565&searchurl=isbn%3D0373072163%26sortby%3D17,"Book Condition=Good;Binding=Mass Market Paperback;Title=In Defense of Love;Publisher=Harlequin Enterprises, Limited",kathleen creighton,42949673156
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673157
,,,jewelry > wedding & engagement > engagement rings,42949673158
,,,best buy > cameras & camcorders > digital cameras > digital slr cameras > dslr body only,42949673159
,,,grocery & gourmet food > herbs spices & seasonings,42949673160
,,,target > clearance > shoes > women's,42949673161
,,,best buy > appliances > small kitchen appliances > popcorn makers,42949673162
,,,target > home > storage & organization > trash cans & recycling bins,42949673163
,,,best buy > computers & tablets > computer cards & components > memory ram  > desktop memory,42949673164
,,, online shopping  >  home & garden  >  home decor  >  area rugs  >  round oval square ,42949673165
,,,cell phones & accessories > accessories > screen protectors,42949673166
,,, online shopping  >  home & garden  >  home decor  >  window treatments  >  blinds & shades ,42949673167
,,,"target > clothing > women's clothing > sleepwear, pajamas & robes > robes",42949673168
,,,target > clothing > men's clothing > pants,42949673169
,,,target > shoes > women's shoes > sneakers,42949673170
2627,https://www.barnesandnoble.com/w/a-love-so-big-sheila-walsh/1119982576?ean=9781578563326,Edition description:=1ST;Publication date:=02/19/2002;Publisher:=The Doubleday Religious Publishing Group;Pages:=240;ISBN-13:=9781578563326;Product dimensions:=5.80(w) x 8.52(h) x 0.84(d),books,42949673171
,,,lights & lighting accessories > lighting assemblies & accessories > headlight assemblies & parts > headlight assemblies & mouldings > headlight assemblies,42949673172
,,,target > clothing > boys' clothing > tops > graphic tees,42949673173
,,,"home improvement > heating, cooling, & air quality > air filters > air filters",42949673174
,,, online shopping  >  home & garden  >  home decor  >  area rugs  >  accent rugs ,42949673175
,,,home > luggage > luggage sets,42949673176
,,, home  >  decor  >  art & wall decor  >  frames ,42949673177
22,http://www.target.com/p/eight-below-widescreen/-/A-11350927,Movie Genre=Kids and Family;Store Item Number (DPCI)=058-10-1501;Origin=Made in the USA;UPC=786936709902;Movie Studio=Walt Disney Video;Software Format=dvd_video;TCIN=11350927,"target > movies, music & books > movies > kids' & family",42949673178
,,,cell phones & accessories > accessories > smart watch accessories > smart watch bands,42949673179
2627,https://www.barnesandnoble.com/w/the-avatars-of-thrice-great-hermes-ernest-lee-tuveson/1001624277?ean=9780838722640,Publication date:=01/01/1982;Publisher:=Bucknell University Press;Pages:=280;ISBN-13:=9780838722640;Product dimensions:=5.91(w) x 9.06(h) x (d),books,42949673180
,,,home & kitchen > home d̩cor > candles & holders > candles > taper candles,42949673181
,,,target > clothing > men's clothing > pants > chino pants,42949673182
,,,online shopping >  clothing & shoes >  shoes >  women's shoes >  boots,42949673183
,,,best buy > video games > playstation 4 > ps4 accessories > ps4 headsets,42949673184
,,, sports & toys  >  outdoors  >  backpacks  >  duffel bags ,42949673185
,,,automotive > replacement parts > engines & engine parts > engine parts > valves & parts > seals,42949673186
,,, clothing  >  men  >  men's tops & t-shirts  >  men's t-shirts & tank tops ,42949673187
,,, online shopping  >  home & garden  >  home decor  >  area rugs  >  round oval square ,42949673188
,,,best buy > appliances > vacuum cleaners & floor care > canister vacuums,42949673189
,,,best buy > connected home & housewares > housewares > outdoor living > outdoor heating,42949673190
,,, home  >  decor  >  rugs  >  area rugs ,42949673191
,,,automotive > interior accessories > seat covers & accessories > seat covers > custom fit,42949673192
,,,best buy > audio > ipod & mp3 players > mp3 players,42949673193
,,,toys & games,42949673194
,,, patio & garden  >  gardening & lawn care  >  pots & planters ,42949673195
,,,cell phones & accessories > cases holsters & clips > cases,42949673196
,,,11320,42949673197
,,,sports & outdoors > team sports > soccer > soccer goals & nets,42949673198
23,http://www.walmart.com/ip/16895846,"Contributed by=Larkin, Pete;Format=CD/Spoken Word;Walmart No.=9781452633794;ISBN-13=9781452633794;Publish Date=Aug 2011;ISBN-10=1452633797;Publisher=Tantor Media Inc",books > textbooks > language arts & disciplines,42949673199
,,,target > clearance > beauty > makeup,42949673200
,,,clothing shoes & jewelry > women > clothing > swimsuits & cover ups > one-pieces,42949673201
,,, home  >  decor  >  curtains & window coverings  >  window blinds ,42949673202
,,, electronics  >  computer hardware & software  >  computer cards & components  >  pc memory ,42949673203
2627,http://www.barnesandnoble.com/w/gentil-mia-donna-petrarca-e-la-musica/26835308?ean=3325480686481,Release Date:=05/29/2012;UPC:=3325480686481;Label:=Imports;catalogNumber:=1029957;Rank:=134459,music,42949673204
,,,"target > pets > dog supplies > dog collars, harnesses & leashes",42949673205
,,,clothing shoes & jewelry > novelty & more > clothing > novelty > women > tops & tees > t-shirts,42949673206
,,,audio & mp3 > headphones > all headphones,42949673207
,,,target > clothing > girls' clothing > tops > graphic tees,42949673208
,,, jewelry & watches  >  jewelry  >  men's jewelry  >  men's rings ,42949673209
,,,automotive > interior accessories > covers > dash covers,42949673210
,,,target > clothing > women's clothing > tops,42949673211
,,,tools & home improvement > hardware > padlocks & hasps > combination padlocks,42949673212
,,,clothing & shoes > shoes > women's shoes > heels,42949673213
,,,home & kitchen > storage & organization > home storage hooks > utility hooks,42949673214
,,,pet supply store > crates & kennels > crates,42949673215
,,, home  >  decor  >  art & wall decor  >  posters ,42949673216
,,,best buy > appliances > refrigerators > wine refrigerators & coolers,42949673217
,,,best buy > appliances > microwaves > all microwaves,42949673218
,,,arts crafts & sewing > beading & jewelry making > beads & bead assortments,42949673219
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673220
,,,jewelry > toe rings,42949673221
23,https://www.walmart.com/ip/Passing-Strange/13062451,"Movie Genre=dvd - DRAMA;Duration=135;Release Date=01/12/2010;Brand=MPI MEDIA GROUP;Actors=Stew, Daniel Breaker, De'Adre Aziza, Eisa Davis, Colman Domingo, Chad Goodridge, Rebecca Naomi Jones",movies & tv > movies > music & performance > rock & pop,42949673222
,,,clothing shoes & jewelry > women > clothing > socks & hosiery > tights,42949673223
,,,target > clothing ways to shop,42949673224
,,,target > shoes > women's shoes > comfort,42949673225
,,,target > clothing > men's clothing > activewear > tops,42949673226
,,,best buy > audio > home audio > speakers > speaker systems,42949673227
,,,office products > office electronics > video projectors & accessories > video projector accessories > lamps,42949673228
,,,best buy > office > telephones & communication > corded telephones,42949673229
,,,best buy > home > home automation & security > security cameras & systems > security cameras,42949673230
,,,target > clothing ways to shop,42949673231
,,,arts crafts & sewing > sewing > sewing notions & supplies > dress forms & mannequins,42949673232
,,,sports & outdoors > team sports > baseball > baseball clothing,42949673233
,,,toys & games,42949673234
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673235
2627,http://www.barnesandnoble.com/w/pathophysiology-carol-mattson-porth/1101355508?ean=9780781749886#Hardcover,Edition description:=Seventh Edition;Format=Hardcover;Publication date:=07/13/2004;Publisher:=Lippincott Williams & Wilkins;Pages:=1616;ISBN-13:=9780781749886;Product dimensions:=8.74(w) x 11.00(h) x 1.94(d),books,42949673236
,,, online shopping  >  clothing & shoes  >  designer store  >  women's designer clothing  >  dresses ,42949673237
,,,best buy > appliances > small kitchen appliances > coffee tea & espresso > coffee makers > percolators,42949673238
,,,best buy > office > telephones & communication > cordless telephones > expansion handsets,42949673239
,,,target > clothing > women's clothing > intimates > bras,42949673240
,,,target > beauty > makeup > bags & organizers,42949673241
,,,clothing shoes & jewelry > novelty & more > clothing > novelty > men > shirts > t-shirts,42949673242
,,,clothing & shoe store > women's clothing store > tops > long sleeve shirts,42949673243
,,,target > shoes > girls' shoes > casual shoes,42949673244
,,,target > clothing > men's clothing > shirts > t-shirts > basic tees,42949673245
,,,party & occasions > crafts > scrapbooking & paper crafts > scrapbooking & paper crafts,42949673246
,,,tools & home improvement > lighting & ceiling fans > ceiling lights > close to ceiling lights,42949673247
,,,target > shoes > women's shoes > sandals > slide sandals,42949673248
,,,clothing shoes & jewelry > men > shoes > athletic > men's > trail running,42949673249
,,,target > clearance > clothing & accessories > girls' clothing,42949673250
,,, home  >  decor  >  curtains & window treatments  >  blinds & shades ,42949673251
,,,home & garden > garden & patio > patio furniture > outdoor cushions & pillows,42949673252
,,,"best buy > health, fitness & beauty > activity trackers, pedometers & accessories > activity trackers & pedometers",42949673253
,,,target > clothing > women's clothing > intimates > bras > full coverage,42949673254
,,,toys > kids' bikes & riding toys > skateboards,42949673255
,,,home > decor > rugs > area rugs,42949673256
,,,clothing & shoe store > shoes > women's shoes > heels,42949673257
,,,office products > office & school supplies > binders & binding systems > binder accessories > combs & spines,42949673258
,,, clothing & shoes  >  women's clothing  >  tops  >  women's graphic tees ,42949673259
6075,https://www.abebooks.com/servlet/BookDetailsPL?bi=22479666152&searchurl=isbn%3D0471103306%26sortby%3D17,Book Condition=Very Good;Title=Addiction Progress Notes Planner,david berghuis,42949673260
,,,clothing & shoe store > women's sport clothing > athletic clothing > jackets & vests,42949673261
,,,home improvement > windows > window hardware > window hardware,42949673262
,,, clothing & shoes  >  shoes  >  women's shoes  >  slip-ons ,42949673263
,,,11320,42949673264
,,,target > pets > dog supplies > apparel,42949673265
,,, jewelry & watches  >  jewelry  >  birthstone jewelry  >  birthstone necklaces ,42949673266
,,,target > clothing > women's clothing > skirts,42949673267
,,,electronics > gps & navigation > sports & handheld gps > handheld gps units,42949673268
,,,best buy > computers & tablets > desktop & all-in-one computers > all desktops,42949673269
,,, online shopping  >  clothing & shoes  >  men's clothing  >  underwear ,42949673270
,,, bedding & bath  >  fashion bedding  >  duvet covers ,42949673271
,,,clothing > men > men's tops & t-shirts > men's t-shirts & tank tops,42949673272
,,,best buy > appliances > heating cooling & air quality > heaters,42949673273
,,, online shopping  >  home & garden  >  home improvement  >  tile  >  backsplash tiles ,42949673274
,,,clothing shoes & jewelry > men > clothing > fashion hoodies & sweatshirts,42949673275
,,,arts crafts & sewing > sewing > trim & embellishments > iron-on transfers,42949673276
,,, sports & toys  >  water sports & pools  >  swimming pools  >  pool covers ,42949673277
,,,target > shoes > women's shoes > boots > riding boots,42949673278
,,,home goods > kitchen & dining > kitchen furniture > kitchen carts,42949673279
,,,toys & games > sports & outdoor play > sports > baseball & softball > gloves & mitts,42949673280
,,,target > home > bath > bathroom accessories,42949673281
